ContactID,CustomerCode,CompanyName,QBCustomerName,qbid,ContactCategoryID,TelNo,Address,MobNo,Fax,WebSite,ContactPerson,ContactPersonFirstName,ContactPersonLastName,Designation,ContinentI,StateName,CityName,CountryName,Email,ZipCode,Remarks,ITNNumber,IDNumber,IDNumberType,IRSNumber,FilingDate,SCAC,IATA,createdfrom,Attachment,IsSepatraCustomer,isSepatraPartner,SepatraCustomer,SepatraCustomerId,isconsolidatedreport,CompanyGradation,AccountNo,AccountDetail,TaxID,sourceofcontact,Representative,sitename,BillTo,BillToCompanyName,BillToAddress,CommodityList,SiteId,EnquiryUrl,ContCreatedOn,ContModifiedOn,CreatedByName,UpdatedByName,IsActive,IsDeleted,Flag,isapproved
12768,MGL7080,Wahat Elsharka Used Cars,NULL,NULL,UNKNOWN,||971556770966,Khalid Hmed address- Street 9th Port Bin Rashid,||,||,NULL,NULL,NULL,NULL,NULL,Asia,Dubai,NULL,United Arab Emirates,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-01-12 13:43:18.787,NULL,Hamid Hussaini,1,0,1,NULL
12769,MGL7081,Waheed,NULL,NULL,UNKNOWN,||,213 LIGHT HOUSE TER. RIVER CLUB APARTMENT,||,||,NULL,NULL,NULL,NULL,NULL,North America,New Jersey,Edgewater,USA,wdosti@ranatech.com,7020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-02-23 15:38:28.620,NULL,Arjun Bairagi,1,0,1,NULL
12771,MGL7083,WAHRAN AUTO SPARE PARTS CO L.L,NULL,NULL,SEA FREIGHT CONSIGNEE,||065434001,P. O. BOX 22569 ARE- BLOCK 1,||,||,NULL,NULL,NULL,NULL,NULL,Asia,Sharjah,NULL,United Arab Emirates,NULL,22569,Contact_Category : Consignee Region_Continent :   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-01-12 13:47:37.173,NULL,Hamid Hussaini,1,0,1,NULL
12773,MGL7085,WAI YIK TRADING CO.,NULL,NULL,SEA FREIGHT CONSIGNEE,||852-24887719,1012 A KUNG TIN TSUEN PAT HEUNG,||,||,NULL,NULL,NULL,NULL,NULL,Asia,Yuen Long District,NULL,Hong Kong,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-01-12 14:49:08.890,NULL,Hamid Hussaini,1,0,1,NULL
14771,MGL9144,"WALARAM, INC",NULL,NULL,UNKNOWN,||336-282-5111,P.O. BOX 13932,||,||336-271-6802,NULL,NULL,NULL,NULL,NULL,North America,North Carolina,Greensboro,USA,walaraminc@aol.com,27415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2021-03-31 18:08:49.063,NULL,Arjun Bairagi,NULL,1,0,1,NULL
14772,MGL9145,WALKER NATIONAL INC.,NULL,NULL,UNKNOWN,614|-492|1614 ext.226,811 KINNEAR RD. ENTER FROM 800 KING  AVE. OR TRUCK WILL BOTTOM OUT,||:614-325-0181,||,NULL,LARRY,LARRY,NULL,NULL,North America,Ohio,Columbus,USA,NULL,43212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2021-03-31 18:22:30.440,NULL,Arjun Bairagi,NULL,1,0,1,NULL
12776,MGL7088,Walkup Exterminating Inc.,NULL,NULL,UNKNOWN,||,2643 PALM AVE.,||407-680-8804,||,NULL,Marawan,Marawan,NULL,NULL,North America,Florida,Apopka,USA,NULL,32703,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-02-23 15:46:02.887,NULL,Arjun Bairagi,1,0,1,NULL
19061,MGL14917,Wall Street of Louisville,NULL,NULL,HEAVY HAULER,502-|964|-3415,4610 Jennings LN,: 502-|594|-5245,||,NULL,NULL,Terina,Miller,,North America,Kentucky,Louisville,USA,terinawallstreet@hotmail.com,40218,"Our max weight we haul is 45,000lbs


Thank you,
 
Terina Miller
Wall Street of Louisville
4610 Jennings LN
Louisville, KY. 40218
terinawallstreet@hotmail.com
P: 502-964-3415
C: 502-594-5245
Office hours: 8am - 4pm
 
WALL STREET INTERMODAL, LLC 
MC #762864-C
DOT #2198483    SCAC CODE: WSSH   FED ID #34-1118372




________________________________________
From: Pricing.Berkley <Pricing.Berkley@MiamiGlobalLines.com>
Sent: Monday, June 23, 2025 2:47 PM
To: terinawallstreet@hotmail.com <terinawallstreet@hotmail.com>
Subject: RATES
 
Hi,

Please provide us with the rates from Louisville, Ky for loading at New Albany, IN 47150, USA
40'HC
live load
Export
55000-56000 Lbs


 
All transactions are subject to Miami Global Line’s Terms and Conditions, which can be found here MGL Terms and Conditions
 Miami Global Lines has opted to the exclusive use of NVOCC Negotiated Rate Arrangements pursuant to the FMC regulations at 46CFR§532.  The shipper’s booking of cargo after receiving the terms of this NRA or NRA amendment constitutes acceptance of the rates and terms of the NRA or NRA amendment.

 Professionally Yours,
Vincent
Sales & Operations 
 
 
Phone: 732-640-2365 x 3330
DIR : +1 848-295-4153
eFax: 732-334-0489",NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Hamid Hussaini,NULL,NULL,NULL," Paper, Pap, Plastic Ba",NULL,,2025-06-25 15:54:06.160,2025-12-06 21:33:26.000,Anjum Hussani,Ashar AR,1,0,1,1
15851,MGL10281,Wall Street System,NULL,NULL,TRUCKER,502|-776|-7222,NULL,||,502-|-776|-0702,NULL,Jim,Jim,NULL,NULL,North America,Kentucky,Louisville,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022-07-28 18:49:19.613,NULL,NULL,NULL,1,0,1,NULL
12777,MGL7089,Wall street system Inc,NULL,NULL,"TRUCKER,WAREHOUSE,HEAVY HAULER",1800|4881|775 - 11,"3000 orthodox street ,",001 561|315|1806,||,sales@wallstreetsystemsinc.com,NULL,,,,North America,Pennsylvania,Philadelphia,USA,sales@wallstreetsystemsinc.com,19137,"3302748499  flatbed, ocean container shipments, to specialized services including heavy haul, project work, warehousing, cross-docking, consolidation and depots",NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,180,NULL,NULL,NULL,NULL," Paper, Pap, Plastic Ba",NULL,,2018-12-01 19:26:05.220,2025-02-04 16:57:30.877,NULL,Ashar AR,1,0,1,1
19251,MGL15197,Wallenius Wilhelmsen,NULL,NULL,SEA CARRIER,||,NULL,||,||,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,2025-08-22 10:34:47.307,NULL,Ash Kumar,NULL,1,0,1,1
19258,MGL15206,Wallenius Wilhelmsen  1,NULL,NULL,CUSTOMER,+1 201|505|4000,"San Salvador, El Salvador",+1 201|894|0300,||,www.walleniuswilhelmsen.com,NULL,,,,NULL,NULL,NULL,NULL,ana.rodriguez@walwil.com ; customercareamericas@wa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,PRICING BERKELY INB0X,NULL,Sales & Marketing,NULL,NULL,NULL,NULL,NULL,,2025-08-25 15:08:34.150,NULL,Anjum Hussani,NULL,1,0,1,0
15274,MGL9641,Wallenius Wilhelmsen Ocean,NULL,NULL,"SEA CARRIER,RORO CARRIER,SHIPPING LINE",||912-661-4439,NULL,||,||,NULL,Trevor VonKaenel,Trevor VonKaenel,,,NULL,NULL,NULL,NULL,trevor.vonkaenel@2wglobal.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,2022-02-13 00:52:24.100,2025-08-22 10:36:21.337,NULL,Kirti C,1,0,1,1
18222,MGL13343,WALTER TOSTO SPA,Walter Tosto SPA,2886,"SEA FREIGHT SHIPPER,SEPATRA CUSTOMER,CUSTOMER,WAREHOUSE SHIPPER",3939|0871|580.414,"Via Erasmo Piaggio 62                                                 
66100  Chieti Ch , Italy",||,||,www.waltertosto.it,NULL,Andrea TINA,,,NULL,NULL,NULL,NULL,a.tina@waltertosto.it,NULL,Vat Number: 01914250681,NULL,,NULL,NULL,NULL,,,,NULL,Yes,No,Apex Group USA,18114,1,NULL,NULL,NULL,NULL,"FROM CHAIN OF EMAILS FOLLOWED BY ALLAN ..From: WT Andrea Tina <a.tina@waltertosto.it>
Sent: Wednesday, May 15, 2024 7:30 AM
To: Kevin Callahan <kevin.callahan@redaptiveinc.com>; Mathew Koster <mkoster@apex-group.com>; Kevin Brooker <kbrooker@apex-group.com>
Cc: WT Paolo Potè <p.pote@waltertosto.it>; Belleli Barbara Audisio <logistic@waltertosto.it>
Subject: Re: Transport of the linear accelerator Varex M29

 

You don't often get email from a.tina@waltertosto.it. Learn why this is important

Dear Sir,

 

we need this machine (already paid) ASAP so pls kindly help us to solve all necessary activities in order to collect and ship the items very fast

 

Many thanks for your help

 

Best regards

 

 



Andrea TINA
Purchasing Manager",NULL,MUMBAI (MUM),NULL,NULL,NULL,NULL,NULL,,2024-06-19 11:22:34.400,2025-08-01 23:29:11.750,Hamid Hussaini,Ashar AR,1,0,1,0
12780,MGL7092,Walters inc.,NULL,NULL,SEA FREIGHT SHIPPER,||9.23E+11,NULL,||,||,NULL,Raphael Walters,Raphael Walters,NULL,NULL,NULL,NULL,NULL,NULL,wltrsi@hotmail.com,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-02-23 15:53:05.603,NULL,Arjun Bairagi,1,0,1,NULL
16649,MGL11255,Wan Hai,NULL,NULL,"PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",||,NULL,||,||,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,,240,NULL,NULL,NULL,NULL," P & h CN12, Paint ( Li, Paper, Toyota Avl, Machine Pa",NULL,,2023-03-23 11:57:54.303,2024-04-24 14:06:57.817,Mariam Tawacal,Anjum Hussani,1,0,1,1
12781,MGL7093,WAN YEUNG ELECTRICS COMPANY,NULL,NULL,SEA FREIGHT CONSIGNEE,||: 26760992,"DD77LOT893 ,894 ,860, 861 PLNEG CHE FANLING,NEW TERRITORIES",||,||,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-01-12 14:52:12.890,NULL,Hamid Hussaini,1,0,1,NULL
17510,MGL12331,Wando Welch Terminal,NULL,NULL,TERMINAL,||,"Wando Welch Terminal ,  400 Long Point Road Mt. Pleasant,",||,||,NULL,NULL,,,NULL,North America,South Carolina,Mount Pleasant,USA,NULL,29464,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,2023-11-14 16:09:22.503,NULL,Anjum Hussani,NULL,1,0,1,NULL
17435,MGL12241,"WANGER FARM SERVICES, LLC.",NULL,NULL,WAREHOUSE,||,"2434 Edmonton Road,",||,||,NULL,NULL,,,NULL,North America,Kentucky,Glasgow,USA,NULL,42141,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,2023-10-25 18:42:32.567,NULL,Jeet S,NULL,1,0,1,NULL
12782,MGL7094,Wangiya Enterprises,NULL,NULL,UNKNOWN,NULL,1666 Roswell Road.,NULL,NULL,NULL,Mr. Joseph Ngiya,Mr. Joseph Ngiya,NULL,NULL,NULL,NULL,NULL,NULL,joe.ngiya@gmail.com,30062,Contact_Category : Customer Region_Continent :   Country :   State : Georgia City : Marietta Cell Number :   Telephone : 4042172560 Fax :  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,NULL,NULL,NULL,1,0,1,NULL
18694,MGL14368,WAPTECH INC,NULL,NULL,"PROSPECTIVE SEA EXPORT CUSTOMER,CUSTOMER",(716)|777-|4089,"1755 Fashion Outlets Blvd, #A83",||,||,https://www.waptechusa.com/,NULL,,,,North America,New York,Niagara Falls,USA,waptech@waptechusa.com,NULL,,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL,NULL,NULL,,2025-01-10 06:13:24.317,2025-01-24 23:57:00.990,Anjum Hussani,Ashar AR,1,0,1,0
17145,MGL11837,WARD ALOTTOR TRADING EST,NULL,NULL,CUSTOMER,||,"New Manfuha, St. Mamarru Alrayhan, Bld.# 6, Riyadh, KSA",00|966|56466663,||,NULL,NULL,,,NULL,Asia,Ar Riyad,Ar Riyadh,Saudi Arabia,Jockey.est@gmail.com,12694,NULL,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,2023-08-11 09:27:07.730,NULL,Nadine Mohamed,NULL,1,0,1,NULL
12783,MGL7095,WARDS NATURAL SCIENCE INC,NULL,NULL,OTHERS,||800-962-2660,"5100 WEST HANRIETTA ROAD,",||,||,NULL,NULL,NULL,NULL,NULL,North America,New York,West Henrietta,USA,NULL,14586,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-02-23 15:59:52.213,NULL,Arjun Bairagi,1,0,1,NULL
12784,MGL7096,WAREHOUSE,NULL,NULL,UNKNOWN,NULL,"1448 Mac Carter Highway (Rte 21) Newark, NJ 07104 Ctc: Mr. Zahid Naumani Cell: 732-371-4584",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,NULL,NULL,NULL,1,0,1,NULL
12785,MGL7097,"Warehouse,,",NULL,NULL,UNKNOWN,NULL,"2-104 Schuylkill Ave Norristown, PA 19405 Nizar Alkurdi : 484-431-3880",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,NULL,NULL,NULL,1,0,1,NULL
12786,MGL7098,Warehousing & Storage,NULL,NULL,UNKNOWN,NULL,"4315 Garrett Road Durham NC 27707, (Behind the Gold Building) Tel : 919-672-6063",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,NULL,NULL,NULL,1,0,1,NULL
18514,MGL14052,WARM TRANS SARL,Warm Trans SARL,2931,"SEA FREIGHT SHIPPER,CUSTOMER",||,"47, BD Rahal El Meskini – Appt12 – ETG4 – 20120 Casablanca – Morocco",212||6 66 90 44 48,||,NULL,NULL,TARIQ,BERDAI,,NULL,NULL,NULL,NULL,t.bardai@warmtrans.com,NULL,NULL,NULL,1.52423E+12,E,1.52423E+12,NULL,,,,NULL,No,No,,0,1,NULL,NULL,NULL,NULL,,NULL,BHOPAL (BHO),NULL,NULL,NULL," P & h CN12, Paint ( Li, Paper, Toyota Avl, Machine Pa",NULL,,2024-10-18 12:50:56.087,2025-01-14 00:36:36.320,Ash Kumar,Ashar AR,1,0,1,1
13496,MGL7920,Warren Distributing Inc.,NULL,NULL,PROSPECTIVE SEA EXPORT CUSTOMER,||562.789.3360,8737 Dice Road Santa Fe,||,||,www.warrendist.com,Gary Jacobson(VP of Operations),Gary Jacobson(VP of Operations),,NULL,North America,California,Santa Fe Springs,USA,garyj@warrendist.com,90670,"562.789.3360 ext 1316
SOURCE OF CONTACT ....Vertex",NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL," P & h CN12, Paint ( Li, Paper, Toyota Avl, Machine Pa",NULL,,2020-08-11 15:13:00.577,2024-04-22 10:51:28.253,Hamid Hussaini,Anjum Hussani,1,0,1,1
12787,MGL7099,WARRIOR EMPORIUM,NULL,NULL,UNKNOWN,||,"WARRIOR EMPORIUM 1027 LIGHT STREET BALTIMORE, MD 21230 TEL: 410 625-9278",||,||,NULL,NULL,NULL,NULL,NULL,North America,Maryland,Baltimore,USA,NULL,21230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-02-23 16:16:13.657,NULL,Arjun Bairagi,1,0,1,NULL
18664,MGL14316,WASALY LLC,NULL,NULL,"AIR FREIGHT SHIPPER,PROSPECTIVE AIR FREIGHT CUSTOMER,CUSTOMER",||(201) 406-7571,"104 US-46, LODI, NJ 07644, USA",||,||,NULL,NULL,,,,North America,New Jersey,NULL,USA,"moamen@wasalyusa.com,",NULL,EX MUM AIR FREIGHT CUSTOMER,NULL,NULL,NULL,NULL,NULL,,,crm,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,MUMBAI (MUM),NULL,NULL,NULL,NULL,NULL,,2025-01-03 13:36:42.843,2025-01-03 15:58:49.810,Ashar AR,Ashar AR,1,0,1,0
12788,MGL7100,Waseela Group of Companies,NULL,NULL,UNKNOWN,||,P.O. Box no. 119023,||,||,NULL,Mohideen,Mohideen,NULL,NULL,Asia,Dubai,NULL,United Arab Emirates,pakkir.mydeen@gmail.com,119023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-01-12 14:53:07.750,NULL,Hamid Hussaini,1,0,1,NULL
12789,MGL7101,WASEEM RAFIQ,NULL,NULL,TRUCKER - REEFER,||,10910 S.W. 161 ST. PL,||,||,NULL,NULL,NULL,NULL,NULL,North America,Florida,Miami,USA,NULL,33196-4256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-02-23 16:37:53.107,NULL,Arjun Bairagi,1,0,1,NULL
12790,MGL7102,WASHINGTON COUNTY,NULL,NULL,SEA FREIGHT SHIPPER,||202-269-0055,"TRACTOR 1889, HIGHWAY 290E",||979-277-7496,||,NULL,MR. BRAIN :,MR. BRAIN :,NULL,NULL,North America,Texas,Brenham,USA,NULL,77834,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-02-23 16:53:30.293,NULL,Arjun Bairagi,1,0,1,NULL
12791,MGL7103,WASHINGTON FOOD & BEVERAGE INC.,NULL,NULL,SEA FREIGHT SHIPPER,||202-269-0055,2920 V STREET N.E.,||,||,NULL,NULL,NULL,NULL,NULL,North America,Washington,NULL,USA,NULL,20018,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-02-23 17:11:30.887,NULL,Arjun Bairagi,1,0,1,NULL
14773,MGL9146,WASHINGTON FOOD AND BEVERAGE,NULL,NULL,UNKNOWN,||(202)269-0055,2920 V STREET N.E  355,||,||(202)269-3355,NULL,NULL,NULL,NULL,NULL,North America,District of Columbia,Washington,USA,NULL,20018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2021-03-31 18:30:27.613,NULL,Arjun Bairagi,NULL,1,0,1,NULL
12793,MGL7105,WASHINGTON USED AUTO &.SPARE PARTS TR.,NULL,NULL,UNKNOWN,||+971507710456,"Industrial Area 4, Sharjah
Near Al Tasoor Auto Spare Parts, First Industrial Street (Double Cola Road), Industrial Area 4",||,||,NULL,Mr.Saad El-Dawy,Mr.Saad El-Dawy,NULL,NULL,Asia,Sharjah,NULL,United Arab Emirates,https://connect.ae/profiles/uae/washington-cars-sp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-01-12 23:53:41.693,NULL,Hamid Hussaini,1,0,1,NULL
12794,MGL7106,WASHINGTON USED CARS TRADINGS,NULL,NULL,SEA FREIGHT CONSIGNEE,||50 7710456,DUBAI UNITED ARAB EMIRATES 50 7710456,||,||,NULL,MR. ZIAD SHAKER,MR. ZIAD SHAKER,NULL,NULL,Europe,Dagestan,NULL,Russia,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-12-01 19:26:05.220,2021-01-12 14:54:24.603,NULL,Hamid Hussaini,1,0,1,NULL
17980,MGL12922,Wasserstrom Company,NULL,NULL,PROSPECTIVE AIR FREIGHT CUSTOMER,||(614) 269-1190,"2560 Value Way Dr
Columbus, OH",||,||,http://www.wasserstrom.com,NULL,,,NULL,North America,Ohio,Columbus,USA,NULL,43224,"FROM JCTRANS INQUIRY..Freight Type:
Air

Delivery Cargo from:
Houston

To:
Al Maktoum International Airport

Commodity:
general cargo

Remark:
Dear Team,

Please quote best rate for subject order by AIR.

Terms : Ex works

NON-STACK Pallets


Total 3 pallets –

48x40x29 91 lbs
48x40x63 147 lbs
48x40x35 300lbs

Pickup Address
Wasserstrom Distribution Center
2560 Value Way Dr. Suite B/ Door 14
Columbus, OH 43224
The Wasserstrom Company is the world's leading restaurant supplier and distributor of food service supplies and equipment. We carry the top brands from the industry's leading manufacturers",NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2024-03-01 09:43:31.083,2024-06-12 10:34:11.580,Hamid Hussaini,Anjum Hussani,1,0,1,0
13702,MGL8138,waste standard service,NULL,NULL,SEA FREIGHT SHIPPER,||(732) 967-1565,21 Edgeboro Road,||,||(732) 967-1568,NULL,Kenneth,Kenneth,NULL,NULL,North America,New Jersey,East Brunswick,USA,kenny@swsnjny.com,8816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-05 19:40:17.453,2022-11-11 16:38:47.707,Hamid Hussaini,Hamid Hussaini,1,0,1,NULL
15909,MGL10353,WATAN LOGISTICS,NULL,NULL,"PROSPECTIVE AIR FREIGHT CUSTOMER,CUSTOMER",||966 (12)6017784,NULL,||966 545405021,||,NULL,Meraj Khan Freight Manager,Meraj Khan Freight Manager,,,Asia,JEDDAH,NULL,Saudi Arabia,meraj@watanlogistics.com;,NULL,AIR FREIGHT CUSTOMER,NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Sales & Marketing,NULL,NULL,NULL,NULL,NULL,,2022-08-11 09:26:45.710,2025-03-06 12:51:21.060,Hamid Hussaini,Ashar AR,1,0,1,0
17623,MGL12454,Waterjet Systems International,NULL,NULL,PROSPECTIVE AIR FREIGHT CUSTOMER,||417.781.7778,"1027 W. 4th Street | Joplin, Missouri  USA",||,||,https://waterjetsystemsinternational.com/,NULL,,,,North America,Missouri,Joplin,USA,NULL,64801,"FROM JC TRANS QUIRY..FROM Chicago Airport
To New D",NULL,NULL,NULL,NULL,NULL,,,NULL,NULL,No,No,,0,0,NULL,NULL,NULL,NULL,,NULL,Hamid Hussaini,NULL,NULL,NULL," Used Cloth, USED COMPU, Used Compu, Machine Pa",NULL,,2023-11-30 19:43:15.290,2025-12-07 00:49:30.263,Ashar AR,Ashar AR,1,0,1,0
