EnquiryID,EnquiryDate,EnquiryNo,CompanyName,ShipmentMoveDate,PortOfOrigin,PortOfDischarge,NoOfContainer,EnquiryType,ReceivedBy,Remarks,Description,Class,UNNo,PackingType,HazRemarks,IsHaz,CreatedBy,CreatedOn,ModifiedOn,IsDeleted,Hazweight,HazVolume,OriginCountry,DestinationCountry,OrignState,DestinationState,OriginCity,DestinationCity,Department,IsDraft,OrgnRailRampId,DestnTerminalId,PickupType,PickupRemark,CustomerInqNo,DelRemarks,UpdatedBy,BillTo,BillToCompanyId,LicenseType,isapproved_enq,sourceofcontact,SitName,DestinationDoor,OriginDoor,GalRepID
1315,2024-12-13 00:00:00.000,INQ1019555,TECHBIZ COMPUTERS LIMITED,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 08:13:40.380,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1316,2024-12-13 00:00:00.000,INQ1019556,Truck Recycling,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 08:14:00.007,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1317,2024-12-13 00:00:00.000,INQ1019557,Tarek A Attia,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 08:17:47.730,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1319,2024-12-13 00:00:00.000,INQ1019559,M&M PRODUCTS COMPANY,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 08:24:41.483,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1320,2024-12-13 00:00:00.000,INQ1019560,Hassan A Mashal,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 08:26:48.193,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1321,2024-12-13 00:00:00.000,INQ1019561,Mr. Mohamed Edries,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 08:27:34.707,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1322,2024-12-13 00:00:00.000,INQ1019562,VIctory International Trading LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 08:28:16.320,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1323,2024-12-13 00:00:00.000,INQ1019563,K2 Resources SDN BHD,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 08:29:59.780,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1324,2024-12-13 00:00:00.000,INQ1019564,"Cal Micro, Inc",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 08:34:31.373,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1325,2024-12-13 00:00:00.000,INQ1019565,M/S MASESTRO TECHNOLOGY SARL,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 08:35:41.947,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1326,2024-12-13 00:00:00.000,INQ1019566,Keith Karyem,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 08:37:29.107,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1327,2024-12-13 00:00:00.000,INQ1019567,GLOBAL LOGISTICS GROUP,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 08:40:05.827,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1328,2024-12-13 00:00:00.000,INQ1019568,ABDUL RAHMAN ABOUHALAWA,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 09:13:39.847,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1329,2024-12-13 00:00:00.000,INQ1019569,ABDUL RAHMAN ABOUHALAWA,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 09:14:53.807,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1330,2024-12-13 00:00:00.000,INQ1019570,Adwaa Al-Khalil for Contracting Co.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 09:17:52.080,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1331,2024-12-13 00:00:00.000,INQ1019571,AL NAEEM FOR IMPORT AND EXPORT,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 09:24:54.547,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1332,2024-12-13 00:00:00.000,INQ1019572,Fast Shipping Industry INC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 09:52:37.430,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1333,2024-12-13 00:00:00.000,INQ1019573,Fast Shipping Industry INC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 09:57:44.740,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1334,2024-12-13 00:00:00.000,INQ1019574,"CENTRAL SILVER STEEL, LLC",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 10:24:01.867,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1335,2024-12-13 00:00:00.000,INQ1019575,D. Reinbacher Solution,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 11:37:49.673,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1336,2024-12-13 00:00:00.000,INQ1019576,Demara Limited,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 11:41:47.863,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1337,2024-12-13 00:00:00.000,INQ1019577,Fast Shipping Industry INC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 12:02:00.627,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1338,2024-12-13 00:00:00.000,INQ1019578,Fike Corporation,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 12:09:12.530,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1339,2024-12-13 00:00:00.000,INQ1019579,Gaier Commodities LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 12:14:00.253,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1340,2024-12-13 00:00:00.000,INQ1019580,Galaxie Diner,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 12:15:58.213,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1341,2024-12-13 00:00:00.000,INQ1019581,Healthy N Fit,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 12:28:44.893,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1342,2024-12-13 00:00:00.000,INQ1019582,Zurn Wilkins,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:02:12.380,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1343,2024-12-13 00:00:00.000,INQ1019583,Zurn Wilkins,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:02:55.203,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1344,2024-12-13 00:00:00.000,INQ1019585,ZEIST GLOBAL SERVICE,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:12:04.293,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1345,2024-12-13 00:00:00.000,INQ1019586,ZEIST GLOBAL SERVICE,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:25:13.780,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1346,2024-12-13 00:00:00.000,INQ1019587,GLOBAL LOGISTICS GROUP,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:26:39.110,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1347,2024-12-13 00:00:00.000,INQ1019588,Mohammed Abdou,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:33:57.943,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1348,2024-12-13 00:00:00.000,INQ1019589,LA MAISON FURNISHINGS,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:36:18.983,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1349,2024-12-13 00:00:00.000,INQ1019590,DEV INTERNATIONAL,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:37:48.343,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1350,2024-12-13 00:00:00.000,INQ1019591,M&T International LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:38:20.510,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1351,2024-12-13 00:00:00.000,INQ1019592,M&T International LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:38:28.877,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1352,2024-12-13 00:00:00.000,INQ1019593,Mohamed Mourad,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:38:33.110,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1353,2024-12-13 00:00:00.000,INQ1019594,M&T International LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:38:38.097,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1354,2024-12-13 00:00:00.000,INQ1019595,M&T International LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:38:40.630,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1355,2024-12-13 00:00:00.000,INQ1019596,M&T International LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:38:44.257,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1356,2024-12-13 00:00:00.000,INQ1019597,M&T International LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:39:56.573,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1357,2024-12-13 00:00:00.000,INQ1019598,M&T International LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:40:01.603,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1358,2024-12-13 00:00:00.000,INQ1019599,M&T International LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:40:02.267,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1359,2024-12-13 00:00:00.000,INQ1019600,"5R Processors, Ltd.",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:40:34.217,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,Duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1360,2024-12-13 00:00:00.000,INQ1019601,A&K TRADE LTD,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:44:40.170,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1361,2024-12-13 00:00:00.000,INQ1019602,Maybeach,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:53:24.570,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1362,2024-12-13 00:00:00.000,INQ1019603,ADANBRAH TRADING LLC.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 13:54:08.857,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1363,2024-12-13 00:00:00.000,INQ1019604,Mouhamadou Moustapha Thioune,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 14:01:51.667,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1364,2024-12-13 00:00:00.000,INQ1019605,Salat Mohamed,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 14:07:28.063,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1365,2024-12-13 00:00:00.000,INQ1019606,Tunbosun Haruna,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 14:12:22.460,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1366,2024-12-13 00:00:00.000,INQ1019607,UNITED EXPORTS INT INC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 14:15:59.377,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Toronto,NULL,NULL,NULL
1368,2024-12-13 00:00:00.000,INQ1019609,ELHOUSSINE BERRADA,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 14:40:28.767,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1369,2024-12-13 00:00:00.000,INQ1019610,P P BAFNA VENTURES PVT LTD,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 14:43:48.280,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1370,2024-12-13 00:00:00.000,INQ1019611,XYST TECHNOLOGY INC.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 14:47:47.980,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1371,2024-12-13 00:00:00.000,INQ1019612,Process plant and machinery limited,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 14:51:51.053,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1372,2024-12-13 00:00:00.000,INQ1019613,"Didonna High Tech, LLC",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 14:55:40.943,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
1373,2024-12-13 00:00:00.000,INQ1019614,Arlington Press,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 15:03:16.407,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
1374,2024-12-13 00:00:00.000,INQ1019615,Welbilt Deutschland GmbH,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 15:11:00.790,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1375,2024-12-13 00:00:00.000,INQ1019616,B2B Shipping Services,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 15:13:47.840,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1376,2024-12-13 00:00:00.000,INQ1019617,GEHAD ADEL MOHAMAD ALI ELNAGAR,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 15:18:04.777,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1377,2024-12-13 00:00:00.000,INQ1019618,GTI Management LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 15:20:06.403,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1378,2024-12-13 00:00:00.000,INQ1019619,GTI Management LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 15:22:40.420,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1379,2024-12-13 00:00:00.000,INQ1019620,Real Mining / VR Truck Trays,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 15:35:22.093,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
1380,2024-12-13 00:00:00.000,INQ1019621,ALAA ABDOU TAWFIK HAMOUDA  FARGHALY,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2024-12-13 16:36:55.267,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
